id,score,date,period,doc_dist,title,top2vec
2121472545,0.5310819635017952,2015-10-10,8,0.20217206,Harper defends how refugees processed.,3
2459965818,0.5309547508717042,2017-02-24,8,0.18578641,Letter to the Editor 1 -- No Title.,5
1237352408,0.5308356891316433,1988-02-25,7,0.23277679,Immigration bills assailed as block to refugee claims.,2
1241414993,0.5304150090917428,1977-06-06,7,0.35114488,'Economic criteria' disliked.,4
1238440920,0.5301760697981829,1987-03-13,7,0.32944608,Canada follows bad U.S. example on refugees.,6
1143734078,0.5288174029125613,1993-02-11,7,0.3488287,Refugee law extended to criminals.,9
1400804556,0.5284514891947119,2008-03-26,8,0.22614032,IMMIGRATION AND REFUGEE PROTECTION ACT.,4
2606083381,0.527676618866774,2018-06-23,8,0.29510576,How to keep our borders open and safe.,5
2606151353,0.527663264820127,2018-08-04,8,0.17867354,Asylum seekers must be invited to use our front door.,5
1238469711,0.5273884473229918,1987-04-06,7,0.3183419,"Refugees, immigrants object to new policy.",6
2122207189,0.5271884448281418,2015-11-27,8,0.32326907,High rate of Syrian refugees who pass Canadian security screening starkly differs from U.S. figures.,3
1284696893,0.5269836136692649,1961-11-20,5,0.23722182,Encouraging Immigration.,0
2122069942,0.5269074500962,2015-11-19,8,0.23592573,Refusing refugees is an IS victory.,3
1151542117,0.5268365600132632,1992-05-16,7,0.1912091,Refugees creating 'dilemma'.,10
1239271367,0.5268347777916533,1979-07-03,7,0.29932675,Letter to the Editor 3 -- No Title.,0
1412781505,0.5265301670078174,2009-07-14,8,0.47222725,REFUGEES.,10
1151170597,0.5264692303037083,1990-10-18,7,0.30216175,Questioning immigration ethics during Canada's hard times.,1
2122105594,0.5263671851142616,2015-09-17,8,0.25938198,What Canadians really think about asylum-seekers.,3
1238511652,0.5262869826619495,1987-08-27,7,0.15711042,LETTERS TO THE EDITOR.,0
2748600938,0.5262403592476753,2019-04-11,8,0.22131246,Liberals' immigration plan is good policy delivered poorly.,5
1239623546,0.5262222516609184,1974-01-24,6,0.17556648,A set of new questions.,6
1151134690,0.5261590526390157,1991-10-08,7,0.1914047,Canada resists redefining refugees.,3
1237209251,0.525867419738667,1988-01-14,7,0.19754067,"Jailed immigrants face deportation, Bouchard warns.",6
1151380170,0.5255174390471907,1990-07-03,7,0.16599476,Refugees lack rights.,2
1149599865,0.525372091193813,1991-10-17,7,0.16894785,Canada seeking to stem flow of refugee claimants.,5
1323336396,0.525257706164813,1939-03-22,4,0.30106395,CANADA ASKED TO AID REFUGEES FROM EUROPE.,0
1238485099,0.5251134846731025,1987-06-05,7,0.17103076,Tory is accused of scare tactics over immigration.,1
1411690308,0.5248316342369327,2006-05-11,8,0.25365192,Canada's future rests with open-door immigration.,1
1366111232,0.5247492425800879,2002-11-09,8,0.16179556,FIGHTING WORDS.,1
1325647629,0.5239917542528332,1943-06-09,4,0.2708361,FEDERAL AID FOR REFUGEES IS REQUESTED.,0
1238510255,0.5238587118702639,1987-07-14,7,0.36313608,"Canada has no choice, Bouchard says.",8
1444830350,0.5238082717316543,2010-10-26,8,0.24570125,LETTERS TO THE EDITOR.,8
1313761332,0.5237917849160896,1988-02-03,7,0.24126604,"Most refugees to be rejected, document says.",2
1151475699,0.523375389591181,1986-08-18,7,0.30747506,Lifeboat people spark hardening attitude toward refugees.,11
1125613956,0.5233210163305068,2001-09-19,7,0.19679795,Immigrant or terrorist?.,9
1238466253,0.5231597396956426,1987-08-13,7,0.22735448,When refugees arrive.,8
2459922906,0.523104241152997,2017-05-05,8,0.11799847,BURDEN OF PROOF.,9
1237441303,0.5227649548511162,1988-12-31,7,0.22013067,Genuine refugees pay price of visa restrictions.,6
1237184716,0.5221749783126857,1989-07-31,7,0.45735216,LETTERS TO THE EDITOR.,2
1141335218,0.5219658015564744,1995-06-28,7,0.1287822,Religions make plea for tolerance.,1
1291415976,0.5218080123681783,1987-07-16,7,0.2730454,"Bill will hur refugees, lawyer says.",8
1412782438,0.5215021336692708,2009-07-15,8,0.43517336,IMMIGRATION.,10
2748169662,0.520835082795664,2019-05-14,8,0.3240602,Poll shows split over treatment of asylum seekers.,5
1141325347,0.5205625373945392,1993-05-31,7,0.21252526,Germany's refugee dilemma.,11
1125693800,0.5203593062975124,2001-09-04,7,0.13879766,Time for a fresh look at the state of refuge.,1
1135370299,0.5202048650671628,1999-08-09,7,0.4156996,"The back door's open, come o-o-on in.",14
1366061699,0.5201177630454116,2005-04-19,8,0.12152646,Volpe promises to revamp refugee process.,10
2487755619,0.5200183477173365,2017-08-19,8,0.30486125,A uniquely Canadian border mess.,5
1325740211,0.5198272591308237,1943-05-28,4,0.28200424,Canada Needs Immigrants.,0
1151109330,0.519739702397086,1991-02-27,7,0.21031891,"'We've lost control of our border, critics say.",1
1444914705,0.5195502616023399,2010-08-17,8,0.35080865,HUMAN RIGHTS.,13
1143844631,0.5195092752553653,1986-01-29,7,0.2541215,Refugees could face tougher screening.,2
1143954184,0.5187848792668093,1991-11-05,7,0.26512316,63 per cent like multiracial Canada.,1
2122196006,0.5187092586154183,2015-11-17,8,0.2854022,Saskatchewan Premier Brad Wall and other politicians are expressing reservations about plan to take in refugees.,3
2121472979,0.5180494496564318,2015-11-26,8,0.23414855,Wrong concerns.,3
1237763127,0.5178510404550398,1989-04-15,7,0.33050925,For true refugees only.,2
2122302141,0.5176985156195522,2015-12-01,8,0.38287053,Ottawa urged to sprinkle refugee flow across country.,3
1125758521,0.5173195195779366,2001-04-19,7,0.3410035,Canada's heart is hardening.,14
1412592536,0.5171595736762368,2009-08-11,8,0.52043074,MEXICO AND THE CZECH REPUBLIC.,10
1238547994,0.5167640592765207,1987-10-22,7,0.45730966,House adopts bill on refugee system.,8
1151514080,0.5167028172313466,1992-05-22,7,0.27842557,Fewer claimants given refugee status.,2
1435613192,0.5165608403085653,1985-09-27,7,0.21837774,Immigration policy.,2
1287278214,0.5162101647336037,1952-10-10,5,0.25328156,"Increase Immigration, Catholic Bishops Urge; Barriers Called Unjust.",0
1238439706,0.5161914250644645,1987-03-10,7,0.2035474,Overlooked factor in refugee furor.,6
1238539183,0.5160850800881422,1987-09-16,7,0.4644583,"Church, rights groups urge Senate to take close look at refugee bills.",8
1444895668,0.5159522288664976,2010-06-11,8,0.30231577,ANALYSIS ASYLUM SYSTEM LEGISLATION.,10
1135976056,0.515828152833412,1999-12-23,7,0.13003722,LETTERS TO THE EDITOR.,7
1350604635,0.5157916387117835,1920-01-17,4,0.23596975,ASK SAFEGUARD AGAINST ALIENS IN IMMIGRATION.,0
1444800073,0.5154537150694198,2010-08-20,8,0.23378767,Refuge and refugees.,11
1138767703,0.5153560615486417,1999-10-08,7,0.18985184,Refugee claimants flood in from U.S.,7
1138369409,0.5153479293854075,1999-11-16,7,0.22398357,Sham refugees.,2
1238394204,0.51527682185207,1988-12-27,7,0.2123771,"Pitches, promises lure refugee claimants.",2
1140932027,0.5152585934310058,1994-11-12,7,0.21411078,How the system works.,2
2459858381,0.5151963021626608,2017-08-08,8,0.34696501,This could get worse before it gets better.,5
1241478197,0.515095001902596,1977-10-13,7,0.26477948,PQ to seek power from Ottawa over accepting political refugees.,4
1291549365,0.5145989261758092,1955-02-26,5,0.21317305,"Liberal, CCFer Call for Easing Of Refugee Rules.",4
1238507113,0.5145527533745087,1987-08-15,7,0.45422974,"Will change refugee bill, minister says.",8
1151550106,0.5140682835140488,1992-07-31,7,0.13619892,"Canada to admit 26,000 refugees from battle zones.",3
1313856119,0.5136003466206909,1948-09-22,4,0.217781,Canada to Admit Hundred Refugees.,0
1238469295,0.5135396662347257,1987-05-06,7,0.30681577,Bill would keep half of new arrivals out of refugee process.,2
1151550076,0.5134825003977791,1992-07-31,7,0.21757582,"Bill threatens refugees' rights, churches say.",8
1369011114,0.5133742732381481,2004-11-11,8,0.15944809,Minister targets bogus refugees.,10
2748127778,0.5133528437847862,2019-05-18,8,0.33097297,Ottawa eliminates 'safe country' asylum policy.,10
1148597330,0.513171186793434,1994-11-29,7,0.13118124,Immigration law.,7
1151110724,0.5124507312667161,1991-04-01,7,0.21380973,Lawyer criticizes handling of refugees seeking welfare.,6
2122253782,0.5124434214900152,2015-11-11,8,0.3810093,"10,000 refugees have applied to Canada.",3
1143888157,0.5124088106464729,1986-12-04,7,0.289681,"Immigration officials blocking legislation, lawyer charges.",2
2121438038,0.5122880200701798,2015-11-21,8,0.35470876,Liberals' refugee plan still unsettled.,3
2459966261,0.51224070834259,2017-02-20,8,0.3465883,UNCERTAIN CROSSING.,5
1238472469,0.5120254814972036,1987-04-11,7,0.29764843,"New regulations are stemming flow of refugee claimants, Weiner says.",6
2122191647,0.5120154748547217,2015-08-29,8,0.37076038,Refugee crisis.,3
1222738058,0.5119778835632325,1985-12-20,7,0.34626338,Amnesty for refugees called unfair.,2
1222366137,0.5114919895090877,1985-09-24,7,0.25982833,LETTERS TO THE EDITOR.,2
1237434855,0.5112699672066724,1988-12-12,7,0.25433546,"Genuine refugees to be penalized under new system, lawyer says.",2
1151348424,0.5106746510245572,1990-04-10,7,0.19417824,McDougall foresees refugees returning home soon.,6
1222280854,0.5105570512101565,1985-06-17,7,0.37875816,Canada's refugee law criticized.,2
1284566399,0.5102988191654256,1962-05-15,5,0.19520436,Just What Was Said.,0
1444744038,0.5101895742449891,2010-06-02,8,0.29112396,PARLIAMENT.,10
1325762639,0.5100760823978103,1939-04-28,4,0.29161665,MEIGHEN URGES GREATER INFLUX.,0
2273285580,0.5100493965335714,2016-09-21,8,0.20980237,Does Canada need more immigrants?.,1
1151546382,0.509989194667934,1992-07-29,7,0.15098871,Canada to help Yugoslav refugees.,3
1313754305,0.5097668395985143,1987-12-17,7,0.51479024,Minister cool to changes in refugee bill.,8
1237670712,0.5097265467608325,1984-06-01,7,0.16285095,A world of refugees.,3
1350907421,0.5095785229195936,1943-03-16,4,0.16392353,Correspondence.,0
1151550016,0.5092544363051748,1992-06-24,7,0.09454702,It is easy to exercise power against people who have none.,9
1238513289,0.5086495949644783,1987-08-11,7,0.3201665,'Crisis' is non-existent refuaee-bili critics say.,2
1151458021,0.5083734764740038,1986-05-26,7,0.2212805,Refugee system proposals condemned by coalition.,2
1412617284,0.508369520382876,2007-09-25,8,0.17607109,LETTERS TO THE EDITOR.,0
1151692122,0.5081286721944684,1992-04-13,7,0.1596402,Display Ad 14 -- No Title.,0
1143932058,0.5080604248883765,1986-12-13,7,0.22791794,Canada proves a kind exception for refugees.,6
2748615793,0.5080341027872456,2019-04-12,8,0.20979704,AT THE BORDER.,5
1238435223,0.5077677296449469,1987-02-23,7,0.30991164,Refugees find doors to Canada quickly closing.,6
1238434401,0.5077390213603392,1987-02-21,7,0.28552595,Refugees will have 72 hours to prove claims.,2
1238401048,0.507639992507621,1987-01-07,7,0.23898971,Immigration different issue from refugees.,2
1942952201,0.5075346045374982,2014-08-18,8,0.40236852,The struggle to find care.,15
1238797623,0.5073201124802487,1983-03-01,7,0.27693555,Policy on refugees.,6
1238544754,0.5070962315999127,1987-08-19,7,0.28283647,"Bill will be tough but fair, Lewis says.",8
1143527635,0.506872728620982,1998-06-12,7,0.24494432,Panel's immigration proposals rejected by MPs' committee.,8
1237734152,0.5068457653699118,1989-08-09,7,0.2961032,Portuguese fear deportations under new law.,2
1326104065,0.506687573081662,1944-03-24,4,0.2518856,HOLDS CANADA SHOULD SELECT IMMIGRANTS.,0
1143280062,0.5065191453654029,1981-12-04,7,0.42684466,They are not refugees.,12
1444822606,0.5062752897158266,2010-09-21,8,0.5430372,IMMIGRATION.,13
1238463703,0.5062709826354642,1987-12-09,7,0.40418485,Tories offer senators deal to speed refugee bill.,8
1288373633,0.5058529122383378,1960-01-06,5,0.17514049,Canada and the Refugees.,0
1237258802,0.5057466759927851,1988-12-08,7,0.31496212,"No action yet on refugees, Ottawa says.",2
1151469170,0.5052697355026284,1986-08-18,7,0.2596386,GEORGE BAIN.,11
1125535689,0.5050137315710741,2001-04-12,7,0.16902918,The boat people.,14
2459947281,0.5049888479756253,2017-08-24,8,0.2933975,Ottawa's response to asylum seekers undercuts the system.,5
1316233057,0.5049474090475408,1939-05-11,4,0.21989395,Urges Canada to Share Spanish Refugee Worry.,0
1151454768,0.5047751138019979,1986-06-13,7,0.22816907,False refugee claims.,2
1238439221,0.504730762822438,1987-03-07,7,0.28799987,Would-be Canadians deserve a better deal.,6
1369138405,0.5046446838763581,2004-10-02,8,0.112386815,The wretched of the Earth.,10
1513452973,0.504560947511115,2011-04-23,8,0.14578539,Seekers of safe harbours.,5
1237316622,0.504145462035751,1988-04-29,7,0.116790526,Showing some initiative deserves to be rewarded.,0
1811366274,0.5037400016332998,2013-05-16,8,0.36881834,Trade talks squeeze Canada's refugee-protection system.,10
1695858907,0.5035529561149505,2012-10-22,8,0.3554708,It's up to the EU.,10
1368808929,0.5033477640394025,2004-11-17,8,0.15752786,A thicket of problems at Sgro's Immigration.,10
1151653388,0.5033088128083555,1985-04-05,7,0.26859936,Court ruling on refugees wins praise from lawyers.,2
1238393920,0.503302529012275,1988-12-26,7,0.29618713,Opponents of new refugee law brace for major legal offensive.,2
1151494075,0.5032085758193627,1986-05-23,7,0.15555036,"Xenophobia a threat, UN refugee chief says.",5
1239625604,0.5031624761259206,1974-01-30,6,0.16279776,Political asylum.,6
1138388062,0.5029464421748276,1999-07-17,7,0.137132,Those uppity immigrants.,2
2606141594,0.502340904963717,2018-06-22,8,0.18841286,CONFIDENCE IN A BORDER.,3
1238297976,0.5020617455830415,1978-12-30,7,0.20391208,Refugee term.,0
1151468961,0.5020429154028978,1986-08-19,7,0.19579907,"Quebec should accept Tamils, minister says.",15
1411948110,0.5013429088996284,2008-05-12,8,0.15609768,What's plaguing the immigration system.,1
1125766449,0.5013186485945639,2001-06-08,7,0.119195215,Canada's welcome mat.,3
2460114674,0.5009998770274999,2017-02-13,8,0.36015418,"Quebec, Manitoba see refugee influx.",5
2748258455,0.5009087342010792,2019-10-17,8,0.2717686,"Two parties, bordering on the same ideas.",5
1400721675,0.5007710655496265,1990-10-27,7,0.26419994,Xeconophobia versus free immigration.,1
1151689321,0.5007048590743904,1992-03-25,7,0.18143727,Refugee policy may hinge on ruling.,9
1444804966,0.5006332282621969,2010-08-21,8,0.3374549,The task of the refugee board.,11
1412186538,0.5005116128983378,2007-09-21,8,0.16733965,IMMIGRATION.,11
1412319202,0.5003765113867226,2009-07-16,8,0.19814251,Letter to the Editor 1 -- No Title.,10
2273303262,0.5003267035523089,2016-07-23,8,0.27200642,Most don't link immigration to terrorism.,3
1143926103,0.4993463632265399,1993-01-16,7,0.2338838,Canada not planning to widen refugee rules to cover sex bias.,2
1355054759,0.4989111964292429,1907-09-14,3,0.26083666,AN IMMIGRATION PULICY.,0
1151652967,0.4988930726128035,1985-04-05,7,0.3077583,Court orders full hearings for refugee aliens.,2
1125401156,0.4983292354482016,2000-05-26,7,0.17394206,Don't slam the door too quickly.,2
1325765526,0.4975190800344855,1943-12-11,4,0.2581204,Refugee Question Moral and Ethical.,0
1239267541,0.4974723954465294,1979-08-28,7,0.17983808,Letter to the Editor 1 -- No Title.,0
1151561601,0.4971895104837724,1992-07-28,7,0.18574502,Refugees' plight pondered.,3
1350913723,0.4971265671016066,1943-11-03,4,0.28847283,Refugee Immigration Regarded as Risky.,0
1125506101,0.4968880587972389,2001-01-22,7,0.24570811,LETTERS TO THE EDITOR.,2
1270648064,0.4967811565386982,1966-05-24,5,0.118184075,Illegal entry.,4
1143581165,0.4966942579092946,1993-12-31,7,0.17690141,LETTERS TO THE EDITOR.,1
1145263735,0.4966919995429902,1994-09-03,7,0.17235036,A home in Canada.,15
1412204520,0.4965111427938509,2007-12-01,8,0.2286955,FEDERAL COURT.,9
1444827128,0.4964806201918997,2010-10-06,8,0.21260366,THE EXPERTS.,1
1148957789,0.4963232671589934,1991-07-15,7,0.17133085,Canada's economic needs stressed.,1
1151468706,0.4961006671421326,1986-08-18,7,0.4490117,"Door open to those seeking freedom, PM says.",11
1135378871,0.4960491689811903,1999-08-12,7,0.22417116,Boggling the immigration process.,13
1237427609,0.4959199626778594,1988-06-06,7,0.24226446,Meddling in refugees.,2
1411970676,0.4956366261183283,2009-10-19,8,0.3963446,ASYLUM SEEKERS.,13
2121460883,0.4955868239331448,2015-12-05,8,0.19638573,No surprise: Some refugees aren't thrilled about Canada.,1
1356104463,0.4955652406159032,1913-07-11,3,0.24314353,THE LURE OF CANADA.,0
1371170531,0.4953950101439565,2007-01-27,8,0.60049087,Israelis seek asylum in Canada.,16
1237761778,0.4953009055588442,1989-04-12,7,0.40771484,Ruling on immigration bodies appealed.,2
1151561648,0.4951352718576925,1992-07-28,7,0.21459416,Valcourt firm on immigrant restrictions.,8
1143637463,0.494870970458535,1994-05-03,7,0.17899136,"Who comes to Canada, who stays in Canada.",1
1143933296,0.4947027448145449,1986-01-31,7,0.2813728,Proposed changes in refugee system irk rights groups.,2
2748636128,0.4946082253599534,2019-11-20,8,0.38595065,"U.S. asylum agreement could affect flow of refugees into Canada, advocates say.",5
1237773012,0.4943655987787802,1989-10-19,7,0.18798661,Moderate rise planned in immigration levels.,8
2121474891,0.494155542167725,2015-09-29,8,0.2217354,Display Ad 2 -- No Title.,3
1238523108,0.494074804242098,1987-08-26,7,0.43051767,"Migrants' bill unconstitutional, lawyers say.",8
1125552904,0.49404706014082,2001-10-02,7,0.34197527,"Co-ordinate security, retain sovereignty.",7
1238227603,0.4939309950448826,1978-03-18,7,0.17387648,CANADA'S REFUGEE POLICY.,0
1142462749,0.4938607540463582,1994-07-09,7,0.12828755,Critics doubt Marchi move will succeed.,14
2273307700,0.4934763434845631,2016-10-25,8,0.31652462,"Canadians still see newcomers in positive light, study finds.",1
